timestamp,lat_deg,lon_deg,alt_m,vel_N_mps,vel_E_mps,vel_D_mps
1780397124.108438,52.514718001,13.323306994,13.535,-0.0014,0.0075,-0.0038
1780397124.208251,52.514717999,13.323307005,13.536,-0.0016,0.0063,-0.0042
1780397124.308089,52.514717998,13.323307013,13.536,-0.0012,0.0040,-0.0049
1780397124.407968,52.514717997,13.323307017,13.537,-0.0011,0.0011,-0.0054
1780397124.507934,52.514717996,13.323307016,13.537,-0.0012,-0.0012,-0.0058
1780397124.607948,52.514717995,13.323307014,13.538,-0.0008,-0.0017,-0.0065
1780397124.707987,52.514717995,13.323307011,13.539,-0.0006,-0.0011,-0.0072
1780397124.808053,52.514717994,13.323307010,13.539,-0.0000,-0.0003,-0.0079
1780397124.908237,52.514717995,13.323307010,13.540,0.0006,0.0003,-0.0079
1780397125.008428,52.514717995,13.323307011,13.541,0.0005,0.0010,-0.0067
1780397125.108570,52.514717996,13.323307013,13.542,0.0004,0.0015,-0.0056
1780397125.208617,52.514717996,13.323307016,13.542,-0.0004,0.0016,-0.0050
1780397125.308656,52.514717995,13.323307018,13.543,-0.0016,0.0020,-0.0044
1780397125.408639,52.514717993,13.323307022,13.543,-0.0019,0.0016,-0.0003
1780397125.508543,52.514717991,13.323307023,13.543,-0.0021,0.0011,0.0030
1780397125.608407,52.514717989,13.323307025,13.542,-0.0024,0.0021,0.0020
1780397125.711278,52.514717987,13.323307029,13.542,-0.0024,0.0019,0.0017
1780397125.808246,52.514717985,13.323307031,13.542,-0.0027,0.0005,0.0015
1780397125.908242,52.514717982,13.323307030,13.542,-0.0027,-0.0008,0.0003
1780397126.008259,52.514717980,13.323307028,13.542,-0.0025,-0.0014,-0.0007
1780397126.108285,52.514717978,13.323307026,13.542,-0.0013,-0.0026,0.0026
1780397126.208349,52.514717978,13.323307021,13.541,0.0035,-0.0219,0.0729
1780397126.308406,52.514717984,13.323306962,13.527,0.0030,-0.0208,0.0680
1780397126.408433,52.514717983,13.323306959,13.528,-0.0013,-0.0004,-0.0051
1780397126.508468,52.514717982,13.323306960,13.528,-0.0014,0.0002,-0.0071
1780397126.608466,52.514717981,13.323306960,13.529,-0.0009,-0.0002,-0.0075
1780397126.708440,52.514717980,13.323306960,13.530,-0.0011,-0.0006,-0.0081
1780397126.808371,52.514717979,13.323306958,13.531,-0.0024,-0.0009,-0.0091
1780397126.908346,52.514717976,13.323306957,13.532,-0.0019,-0.0003,-0.0093
1780397127.008352,52.514717975,13.323306957,13.533,-0.0005,0.0009,-0.0094
1780397127.108344,52.514717975,13.323306960,13.534,-0.0002,0.0029,-0.0087
1780397127.208304,52.514717975,13.323306966,13.534,-0.0001,0.0045,-0.0073
1780397127.308242,52.514717975,13.323306973,13.535,-0.0005,0.0043,-0.0061
1780397127.408164,52.514717974,13.323306978,13.536,-0.0013,0.0030,-0.0061
1780397127.508013,52.514717972,13.323306982,13.536,-0.0018,0.0016,-0.0076
1780397127.607893,52.514717971,13.323306983,13.537,-0.0009,0.0000,-0.0089
1780397127.707865,52.514717971,13.323306982,13.538,0.0006,-0.0010,-0.0091
1780397127.807925,52.514717972,13.323306980,13.539,0.0022,-0.0011,-0.0090
1780397127.908034,52.514717975,13.323306978,13.540,0.0033,-0.0007,-0.0080
1780397128.008207,52.514717978,13.323306978,13.541,0.0028,-0.0000,-0.0070
1780397128.108319,52.514717980,13.323306978,13.541,0.0020,0.0001,-0.0070
1780397128.208339,52.514717981,13.323306979,13.542,0.0011,0.0004,-0.0074
1780397128.308198,52.514717982,13.323306980,13.543,-0.0002,0.0018,-0.0082
1780397128.408110,52.514717981,13.323306984,13.544,-0.0013,0.0037,-0.0085
1780397128.507909,52.514717980,13.323306990,13.544,-0.0015,0.0048,-0.0083
1780397128.607716,52.514717978,13.323306998,13.545,-0.0015,0.0042,-0.0042
1780397128.707506,52.514717977,13.323307003,13.545,-0.0016,0.0030,0.0001
1780397128.807450,52.514717975,13.323307007,13.545,-0.0013,0.0025,0.0012
1780397128.907559,52.514717975,13.323307010,13.545,0.0001,0.0024,0.0018
1780397129.007745,52.514717976,13.323307014,13.545,0.0015,0.0035,0.0013
1780397129.107885,52.514717977,13.323307020,13.545,0.0024,0.0043,0.0006
1780397129.207994,52.514717980,13.323307027,13.545,0.0023,0.0042,0.0009
1780397129.308080,52.514717982,13.323307033,13.545,0.0010,0.0028,0.0016
1780397129.408113,52.514717982,13.323307036,13.544,0.0004,0.0015,0.0015
1780397129.508093,52.514717982,13.323307037,13.544,0.0007,0.0009,0.0008
1780397129.608126,52.514717983,13.323307038,13.544,0.0014,-0.0010,0.0039
1780397129.708139,52.514717985,13.323307034,13.544,0.0044,-0.0215,0.0706
1780397129.810721,52.514717991,13.323306974,13.530,0.0041,-0.0209,0.0655
1780397129.907877,52.514717992,13.323306973,13.531,0.0014,-0.0006,-0.0055
1780397130.007684,52.514717994,13.323306972,13.531,0.0017,0.0002,-0.0061
1780397130.107498,52.514717995,13.323306973,13.532,0.0022,0.0004,-0.0058
1780397130.207532,52.514717997,13.323306973,13.532,0.0024,0.0003,-0.0046
1780397130.307598,52.514717999,13.323306974,13.533,0.0015,0.0004,-0.0038
1780397130.407748,52.514718000,13.323306975,13.533,0.0000,0.0004,-0.0030
1780397130.508048,52.514717999,13.323306975,13.533,-0.0015,0.0008,-0.0024
1780397130.608387,52.514717997,13.323306977,13.534,-0.0022,0.0016,-0.0032
1780397130.708590,52.514717995,13.323306980,13.534,-0.0022,0.0022,-0.0047
1780397130.808619,52.514717993,13.323306984,13.534,-0.0023,0.0032,-0.0059
1780397130.908412,52.514717991,13.323306990,13.535,-0.0028,0.0034,-0.0071
1780397131.008101,52.514717988,13.323306994,13.536,-0.0028,0.0023,-0.0082
1780397131.107850,52.514717986,13.323306996,13.537,-0.0021,0.0019,-0.0085
1780397131.207659,52.514717985,13.323306999,13.538,-0.0013,0.0018,-0.0086
1780397131.307624,52.514717984,13.323307002,13.538,-0.0010,0.0020,-0.0089
1780397131.407744,52.514717983,13.323307005,13.539,-0.0011,0.0015,-0.0091
1780397131.507905,52.514717982,13.323307006,13.540,-0.0009,-0.0002,-0.0090
1780397131.607998,52.514717981,13.323307005,13.541,-0.0008,-0.0009,-0.0075
1780397131.707996,52.514717980,13.323307003,13.542,-0.0012,-0.0002,-0.0052
1780397131.807952,52.514717979,13.323307004,13.542,-0.0018,0.0008,-0.0044
1780397131.907892,52.514717977,13.323307006,13.543,-0.0028,0.0016,-0.0037
1780397132.007903,52.514717974,13.323307009,13.543,-0.0033,0.0021,-0.0033
1780397132.107933,52.514717971,13.323307012,13.543,-0.0027,0.0014,-0.0003
1780397132.207986,52.514717969,13.323307013,13.543,-0.0013,-0.0007,0.0058
1780397132.308040,52.514717969,13.323307010,13.542,-0.0021,-0.0014,0.0049
1780397132.408094,52.514717966,13.323307009,13.542,-0.0038,-0.0014,0.0036
1780397132.508109,52.514717962,13.323307005,13.541,-0.0041,-0.0002,-0.0016
1780397132.608068,52.514717958,13.323307008,13.542,-0.0034,0.0006,-0.0063
1780397132.707927,52.514717956,13.323307007,13.543,0.0017,-0.0217,0.0708
1780397132.807800,52.514717961,13.323306944,13.528,0.0020,-0.0222,0.0693
1780397132.907786,52.514717959,13.323306941,13.529,0.0006,-0.0030,-0.0022
1780397133.007885,52.514717962,13.323306935,13.529,0.0028,-0.0032,-0.0013
1780397133.108023,52.514717965,13.323306932,13.529,0.0018,-0.0020,-0.0040
1780397133.208142,52.514717966,13.323306929,13.529,0.0027,-0.0009,-0.0045
1780397133.308099,52.514717970,13.323306929,13.530,0.0037,-0.0005,-0.0063
1780397133.408077,52.514717972,13.323306928,13.531,0.0011,-0.0010,-0.0078
1780397133.508057,52.514717971,13.323306926,13.532,-0.0011,-0.0015,-0.0091
1780397133.608016,52.514717970,13.323306923,13.532,0.0003,-0.0012,-0.0104
1780397133.707976,52.514717972,13.323306923,13.534,0.0009,-0.0009,-0.0112
1780397133.807865,52.514717972,13.323306921,13.535,-0.0000,-0.0011,-0.0110
1780397133.907732,52.514717972,13.323306919,13.536,0.0001,-0.0005,-0.0108
1780397134.007632,52.514717972,13.323306919,13.537,-0.0011,-0.0008,-0.0109
1780397134.107515,52.514717970,13.323306917,13.538,-0.0023,-0.0013,-0.0114
1780397134.207373,52.514717968,13.323306915,13.539,-0.0016,-0.0007,-0.0123
1780397134.307207,52.514717967,13.323306915,13.540,-0.0003,0.0009,-0.0123
1780397134.407077,52.514717968,13.323306918,13.542,0.0011,0.0030,-0.0114
1780397134.507051,52.514717969,13.323306924,13.543,0.0017,0.0056,-0.0098
1780397134.607172,52.514717971,13.323306934,13.544,0.0014,0.0084,-0.0077
1780397134.707402,52.514717972,13.323306949,13.544,0.0018,0.0109,-0.0060
1780397134.807698,52.514717974,13.323306967,13.545,0.0024,0.0121,-0.0050
1780397134.907968,52.514717976,13.323306985,13.545,0.0028,0.0118,-0.0048
1780397135.008225,52.514717979,13.323307002,13.546,0.0028,0.0103,-0.0048
1780397135.108379,52.514717981,13.323307015,13.546,0.0029,0.0075,-0.0016
1780397135.208398,52.514717984,13.323307024,13.546,0.0021,0.0049,0.0014
1780397135.307914,52.514717985,13.323307030,13.546,0.0007,0.0039,0.0014
1780397135.407796,52.514717985,13.323307036,13.546,0.0001,0.0042,0.0018
1780397135.507763,52.514717985,13.323307042,13.546,-0.0007,0.0052,0.0025
1780397135.607846,52.514717984,13.323307051,13.545,-0.0012,0.0056,0.0027
1780397135.708043,52.514717983,13.323307059,13.545,-0.0015,0.0045,0.0020
1780397135.808203,52.514717982,13.323307064,13.545,-0.0015,0.0022,0.0006
1780397135.908184,52.514717980,13.323307065,13.545,-0.0011,-0.0006,-0.0009
1780397136.008083,52.514717979,13.323307062,13.545,-0.0005,-0.0037,-0.0018
1780397136.107998,52.514717979,13.323307054,13.545,-0.0007,-0.0063,-0.0021
1780397136.207904,52.514717978,13.323307044,13.545,-0.0009,-0.0079,0.0016
1780397136.307755,52.514717978,13.323307031,13.545,0.0033,-0.0283,0.0726
1780397136.407646,52.514717984,13.323306960,13.531,0.0030,-0.0251,0.0679
1780397136.507691,52.514717983,13.323306957,13.531,-0.0010,-0.0023,-0.0040
1780397136.607802,52.514717982,13.323306953,13.532,-0.0004,-0.0018,-0.0039
1780397136.707900,52.514717982,13.323306951,13.532,-0.0001,-0.0010,-0.0040
1780397136.808030,52.514717982,13.323306950,13.533,-0.0004,-0.0003,-0.0040
1780397136.908034,52.514717982,13.323306951,13.533,-0.0007,0.0003,-0.0042
1780397137.007982,52.514717981,13.323306951,13.533,-0.0008,0.0010,-0.0047
1780397137.107900,52.514717980,13.323306954,13.534,-0.0004,0.0029,-0.0051
1780397137.207887,52.514717980,13.323306960,13.534,-0.0008,0.0043,-0.0050
1780397137.308037,52.514717979,13.323306966,13.535,-0.0007,0.0044,-0.0051
1780397137.408253,52.514717979,13.323306973,13.535,0.0001,0.0038,-0.0060
1780397137.508515,52.514717979,13.323306978,13.536,0.0006,0.0027,-0.0071
1780397137.608724,52.514717980,13.323306981,13.537,0.0018,0.0023,-0.0078
1780397137.709013,52.514717982,13.323306984,13.538,0.0032,0.0023,-0.0080
1780397137.809277,52.514717986,13.323306987,13.538,0.0035,0.0018,-0.0082
1780397137.909449,52.514717988,13.323306990,13.539,0.0027,0.0004,-0.0084
1780397138.009501,52.514717991,13.323306988,13.540,0.0023,-0.0007,-0.0093
1780397138.109466,52.514717993,13.323306988,13.541,0.0016,-0.0016,-0.0098
1780397138.209462,52.514717993,13.323306984,13.542,0.0007,-0.0030,-0.0104
1780397138.309436,52.514717994,13.323306979,13.543,0.0004,-0.0032,-0.0114
1780397138.409343,52.514717994,13.323306974,13.544,-0.0008,-0.0032,-0.0116
1780397138.509140,52.514717992,13.323306969,13.546,-0.0012,-0.0033,-0.0076
1780397138.608883,52.514717992,13.323306964,13.546,-0.0007,-0.0027,-0.0033
1780397138.708705,52.514717991,13.323306961,13.546,-0.0013,-0.0013,-0.0023
1780397138.808658,52.514717990,13.323306961,13.546,-0.0014,0.0003,-0.0016
1780397138.908731,52.514717989,13.323306962,13.547,-0.0009,0.0014,-0.0009
1780397139.009001,52.514717988,13.323306965,13.547,-0.0003,0.0020,-0.0007
1780397139.109188,52.514717988,13.323306968,13.547,0.0041,-0.0187,0.0770
1780397139.209397,52.514717995,13.323306910,13.531,0.0035,-0.0172,0.0747
1780397139.309621,52.514717994,13.323306917,13.532,-0.0013,0.0047,-0.0068
1780397139.409699,52.514717993,13.323306924,13.532,-0.0013,0.0038,-0.0084
1780397139.509728,52.514717992,13.323306928,13.533,-0.0007,0.0036,-0.0085
1780397139.609675,52.514717992,13.323306934,13.534,-0.0001,0.0039,-0.0088
1780397139.709604,52.514717992,13.323306940,13.535,-0.0006,0.0038,-0.0097
1780397139.809618,52.514717991,13.323306946,13.536,-0.0011,0.0045,-0.0097
1780397139.909701,52.514717990,13.323306953,13.537,-0.0006,0.0052,-0.0093
1780397140.009742,52.514717990,13.323306961,13.538,-0.0001,0.0050,-0.0091
1780397140.109739,52.514717990,13.323306968,13.539,-0.0002,0.0049,-0.0094
1780397140.209816,52.514717989,13.323306976,13.540,-0.0001,0.0057,-0.0100
1780397140.309915,52.514717989,13.323306985,13.541,0.0005,0.0056,-0.0097
1780397140.410023,52.514717990,13.323306992,13.542,0.0004,0.0054,-0.0085
1780397140.510121,52.514717990,13.323307001,13.543,-0.0002,0.0055,-0.0074
1780397140.610255,52.514717990,13.323307008,13.543,-0.0007,0.0051,-0.0077
1780397140.710369,52.514717989,13.323307016,13.544,-0.0006,0.0039,-0.0088
1780397140.810344,52.514717989,13.323307020,13.545,0.0005,0.0020,-0.0087
1780397140.910158,52.514717990,13.323307022,13.546,0.0013,0.0018,-0.0069
1780397141.010032,52.514717991,13.323307025,13.546,0.0013,0.0023,-0.0050
1780397141.110027,52.514717992,13.323307028,13.547,0.0006,0.0026,-0.0038
1780397141.210163,52.514717992,13.323307033,13.547,0.0001,0.0034,-0.0033
1780397141.310233,52.514717992,13.323307038,13.548,0.0003,0.0036,0.0007
1780397141.410429,52.514717993,13.323307043,13.547,-0.0000,0.0040,0.0050
1780397141.510750,52.514717992,13.323307050,13.547,-0.0012,0.0044,0.0046
1780397141.610996,52.514717991,13.323307057,13.546,-0.0010,0.0037,0.0037
1780397141.711090,52.514717990,13.323307061,13.546,0.0002,0.0018,0.0033
1780397141.811005,52.514717991,13.323307062,13.545,0.0010,0.0002,0.0025
1780397141.910979,52.514717992,13.323307062,13.545,0.0016,-0.0001,0.0017
1780397142.011009,52.514717994,13.323307062,13.545,0.0015,-0.0013,0.0013
1780397142.111060,52.514717995,13.323307058,13.545,0.0005,-0.0033,0.0012
1780397142.211110,52.514717995,13.323307052,13.545,-0.0005,-0.0044,0.0013
1780397142.311179,52.514717994,13.323307045,13.545,-0.0010,-0.0050,0.0010
1780397142.411304,52.514717993,13.323307037,13.545,-0.0013,-0.0055,0.0010
1780397142.511428,52.514717992,13.323307029,13.545,-0.0020,-0.0056,0.0012
1780397142.611452,52.514717989,13.323307021,13.544,-0.0018,-0.0061,0.0042
1780397142.711462,52.514717989,13.323307011,13.544,0.0042,-0.0259,0.0763
1780397142.811443,52.514717997,13.323306944,13.529,0.0050,-0.0230,0.0700
1780397142.911312,52.514717997,13.323306943,13.530,0.0005,0.0005,-0.0054
1780397143.011202,52.514717998,13.323306945,13.530,0.0009,0.0021,-0.0057
1780397143.111223,52.514717999,13.323306949,13.531,0.0015,0.0024,-0.0065
1780397143.211322,52.514718001,13.323306952,13.532,0.0017,0.0029,-0.0070
1780397143.311470,52.514718002,13.323306957,13.532,0.0006,0.0036,-0.0079
1780397143.411604,52.514718002,13.323306963,13.533,-0.0004,0.0033,-0.0087
1780397143.511586,52.514718002,13.323306967,13.534,-0.0008,0.0021,-0.0082
1780397143.611530,52.514718000,13.323306969,13.535,-0.0016,0.0028,-0.0077
1780397143.711512,52.514717999,13.323306975,13.536,-0.0020,0.0041,-0.0089
1780397143.811540,52.514717997,13.323306981,13.537,-0.0021,0.0044,-0.0102
1780397143.911623,52.514717995,13.323306988,13.538,-0.0021,0.0044,-0.0106
1780397144.011723,52.514717993,13.323306994,13.539,-0.0021,0.0033,-0.0104
1780397144.111894,52.514717991,13.323306998,13.540,-0.0012,0.0020,-0.0097
1780397144.212101,52.514717991,13.323307000,13.541,-0.0001,0.0007,-0.0097
1780397144.312245,52.514717991,13.323307000,13.542,0.0009,-0.0012,-0.0102
1780397144.412269,52.514717992,13.323306997,13.543,0.0008,-0.0017,-0.0105
1780397144.512229,52.514717992,13.323306995,13.544,-0.0003,-0.0017,-0.0106
1780397144.612236,52.514717992,13.323306992,13.545,-0.0012,-0.0018,-0.0096
1780397144.712239,52.514717990,13.323306990,13.546,-0.0018,-0.0020,-0.0080
1780397144.812187,52.514717988,13.323306986,13.546,-0.0026,-0.0027,-0.0073
1780397144.912082,52.514717986,13.323306982,13.547,-0.0026,-0.0038,-0.0040
1780397145.012033,52.514717984,13.323306974,13.547,-0.0023,-0.0038,-0.0005
1780397145.112009,52.514717981,13.323306971,13.547,-0.0017,-0.0023,-0.0008
1780397145.212016,52.514717980,13.323306968,13.547,-0.0005,-0.0012,-0.0015
1780397145.312020,52.514717981,13.323306967,13.548,0.0003,0.0008,-0.0016
1780397145.412707,52.514717981,13.323306970,13.548,0.0052,-0.0172,0.0698
1780397145.517983,52.514717990,13.323306915,13.533,0.0055,-0.0158,0.0710
1780397145.612756,52.514717991,13.323306923,13.533,0.0015,0.0059,-0.0034
1780397145.712717,52.514717993,13.323306932,13.534,0.0023,0.0053,-0.0035
1780397145.812851,52.514717995,13.323306939,13.534,0.0023,0.0040,-0.0037
1780397145.912907,52.514717997,13.323306943,13.535,0.0022,0.0020,-0.0036
1780397146.012860,52.514717999,13.323306945,13.535,0.0027,0.0006,-0.0033
1780397146.112777,52.514718002,13.323306945,13.535,0.0028,0.0002,-0.0035
1780397146.212739,52.514718004,13.323306945,13.536,0.0030,0.0014,-0.0046
1780397146.312753,52.514718007,13.323306949,13.536,0.0031,0.0044,-0.0056
1780397146.412899,52.514718010,13.323306958,13.537,0.0027,0.0067,-0.0058
1780397146.513138,52.514718012,13.323306969,13.537,0.0022,0.0072,-0.0061
1780397146.613261,52.514718014,13.323306980,13.538,0.0017,0.0070,-0.0062
1780397146.713284,52.514718015,13.323306990,13.539,0.0010,0.0073,-0.0064
1780397146.813213,52.514718016,13.323307001,13.539,0.0010,0.0081,-0.0067
1780397146.913034,52.514718017,13.323307014,13.540,0.0007,0.0088,-0.0061
1780397147.012930,52.514718017,13.323307027,13.540,-0.0011,0.0074,-0.0057
1780397147.112970,52.514718015,13.323307036,13.541,-0.0033,0.0034,-0.0059
1780397147.213162,52.514718011,13.323307037,13.542,-0.0044,0.0008,-0.0056
1780397147.313504,52.514718007,13.323307038,13.542,-0.0052,0.0005,-0.0046
1780397147.413878,52.514718002,13.323307039,13.543,-0.0058,0.0003,-0.0047
1780397147.514191,52.514717996,13.323307039,13.543,-0.0061,-0.0010,-0.0052
1780397147.614362,52.514717991,13.323307036,13.544,-0.0055,-0.0039,-0.0030
1780397147.714377,52.514717987,13.323307027,13.544,-0.0041,-0.0061,-0.0010
1780397147.814290,52.514717983,13.323307018,13.544,-0.0024,-0.0071,-0.0015
1780397147.914127,52.514717982,13.323307006,13.544,-0.0004,-0.0077,-0.0011
1780397148.014004,52.514717982,13.323306995,13.544,0.0005,-0.0075,-0.0010
1780397148.113883,52.514717983,13.323306984,13.544,0.0010,-0.0066,-0.0008
1780397148.213840,52.514717984,13.323306976,13.544,0.0011,-0.0049,-0.0000
1780397148.313863,52.514717985,13.323306970,13.544,0.0006,-0.0038,0.0006
1780397148.413855,52.514717985,13.323306964,13.544,0.0000,-0.0029,0.0014
1780397148.513801,52.514717985,13.323306961,13.544,-0.0009,-0.0015,0.0016
1780397148.613807,52.514717984,13.323306960,13.544,-0.0015,0.0007,0.0051
1780397148.713972,52.514717982,13.323306963,13.543,0.0027,-0.0165,0.0727
1780397148.814223,52.514717988,13.323306911,13.529,0.0026,-0.0144,0.0668
1780397148.914538,52.514717987,13.323306920,13.529,-0.0008,0.0058,-0.0038
1780397149.014708,52.514717987,13.323306928,13.530,0.0003,0.0053,-0.0044
1780397149.114821,52.514717988,13.323306936,13.530,0.0011,0.0042,-0.0046
1780397149.214951,52.514717989,13.323306941,13.531,0.0014,0.0040,-0.0054
1780397149.315123,52.514717990,13.323306948,13.531,0.0014,0.0038,-0.0068
1780397149.415234,52.514717991,13.323306952,13.532,0.0017,0.0038,-0.0077
1780397149.515271,52.514717993,13.323306959,13.533,0.0023,0.0046,-0.0081
1780397149.615243,52.514717996,13.323306966,13.534,0.0023,0.0050,-0.0083
1780397149.715235,52.514717997,13.323306974,13.535,0.0017,0.0051,-0.0085
1780397149.815258,52.514717999,13.323306981,13.536,0.0017,0.0036,-0.0093
1780397149.915334,52.514718000,13.323306985,13.537,0.0019,0.0023,-0.0095
