timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1780398551.40571,1780398551.40513,52.5152680799496,13.3233891392755,20.037577,64.813835,33.65545,33.65545,0.4568876,0.34000334,19.199947,1,1,8,2,2,0,0
1780398551.60618,1780398551.60563,52.5152678433357,13.3233889000715,20.048716,64.824974,33.65545,33.65545,0.45800647,0.3409541,19.199947,1,1,8,2,2,0,0
1780398551.80676,1780398551.80614,52.5152675159066,13.3233886692238,20.059618,64.83588,33.65545,33.65545,0.45862183,0.34009662,19.199947,1,1,8,2,2,0,0
1780398551.99696,1780398551.99662,52.5152672372716,13.3233883959164,20.0804,64.85666,33.65545,33.65545,0.46217856,0.34211364,19.199947,1,1,8,2,2,0,0
1780398552.20774,1780398552.20716,52.5152668069111,13.3233879533519,20.115831,64.89209,33.65545,33.65545,0.45833424,0.34084997,19.199947,1,1,8,2,2,0,0
1780398552.40822,1780398552.40766,52.515266403687,13.3233874683104,20.158781,64.93504,33.65545,33.65545,0.45806536,0.3395749,19.199947,1,1,8,2,2,0,0
1780398552.60871,1780398552.60817,52.5152659358341,13.3233869345363,20.207144,64.983406,33.65545,33.65545,0.45773885,0.33988324,19.199947,1,1,8,2,2,0,0
1780398552.79907,1780398552.79865,52.515265483377,13.3233864156316,20.250767,65.02702,33.65545,33.65545,0.46094316,0.34177,19.199947,1,1,8,2,2,0,0
1780398552.99973,1780398552.99916,52.5152650801924,13.3233858609041,20.300892,65.07715,33.65545,33.65545,0.46018252,0.34192026,19.199947,1,1,8,2,2,0,0
1780398553.20001,1780398553.19967,52.5152647072834,13.3233852560457,20.360065,65.13632,33.65545,33.65545,0.4588836,0.34025544,19.199947,1,1,8,2,2,0,0
1780398553.40052,1780398553.40018,52.5152643082882,13.3233846152531,20.423597,65.19986,33.65545,33.65545,0.4572504,0.3401021,19.199947,1,1,8,2,2,0,0
1780398553.60121,1780398553.60068,52.515263889922,13.3233839286452,20.490358,65.26662,33.65545,33.65545,0.45519784,0.33984813,19.199947,1,1,8,2,2,0,0
1780398553.80156,1780398553.80119,52.5152635296993,13.3233832353252,20.561941,65.3382,33.65545,33.65545,0.45302293,0.33804706,19.199947,1,1,8,2,2,0,0
1780398554.00205,1780398554.0017,52.5152631634496,13.3233825490695,20.630054,65.40631,33.65545,33.65545,0.4510465,0.33788276,19.199947,1,1,8,2,2,0,0
1780398554.20255,1780398554.2022,52.5152628329092,13.3233819221855,20.696575,65.47284,33.65545,33.65545,0.4494322,0.3377743,19.199947,1,1,8,2,2,0,0
1780398554.4031,1780398554.40271,52.5152625333875,13.3233813590019,20.761042,65.5373,33.65545,33.65545,0.44799575,0.3362114,19.199947,1,1,8,2,2,0,0
1780398554.60384,1780398554.60322,52.5152622717333,13.3233808058178,20.819986,65.596245,33.65545,33.65545,0.44230545,0.33419508,19.199947,1,1,8,2,2,0,0
1780398554.80429,1780398554.80373,52.5152620378142,13.3233803487381,20.881458,65.657715,33.65545,33.65545,0.4410575,0.33434063,19.199947,1,1,8,2,2,0,0
1780398555.00485,1780398555.00423,52.5152618700443,13.3233799133608,20.938606,65.71487,33.65545,33.65545,0.43972787,0.33297303,19.199947,1,1,8,2,2,0,0
1780398555.20527,1780398555.20474,52.5152617502681,13.3233795452506,20.990814,65.767075,33.65545,33.65545,0.43827963,0.33306375,19.199947,1,1,8,2,2,0,0
1780398555.4058,1780398555.40525,52.5152615901799,13.3233791900613,21.041277,65.817535,33.65545,33.65545,0.43678105,0.3331016,19.199947,1,1,8,2,2,0,0
1780398555.60633,1780398555.60576,52.5152615284764,13.3233789032708,21.091309,65.86757,33.65545,33.65545,0.43533143,0.33161727,19.199947,1,1,8,2,2,0,0
1780398555.8068,1780398555.80626,52.5152615788907,13.3233786376396,21.142893,65.91915,33.65545,33.65545,0.43399546,0.3316706,19.199947,1,1,8,2,2,0,0
1780398556.00737,1780398556.00677,52.5152616320525,13.3233784632664,21.19129,65.96755,33.65545,33.65545,0.4327574,0.33178234,19.199947,1,1,8,2,2,0,0
1780398556.1976,1780398556.19725,52.5152616050768,13.3233782983216,21.230055,66.00632,33.65545,33.65545,0.43562785,0.33368912,19.199947,1,1,8,2,2,0,0
1780398556.40832,1780398556.40778,52.5152615398862,13.323378126541,21.273224,66.049484,33.65545,33.65545,0.4305366,0.3305893,19.199947,1,1,8,2,2,0,0
1780398556.60884,1780398556.60829,52.5152615883292,13.3233779740614,21.316723,66.09299,33.65545,33.65545,0.42951748,0.33063596,19.199947,1,1,8,2,2,0,0
1780398556.79911,1780398556.79877,52.5152614472723,13.3233778336422,21.352324,66.128586,33.65545,33.65545,0.43246835,0.33249876,19.199947,1,1,8,2,2,0,0
1780398556.99969,1780398556.99928,52.5152613609417,13.3233776412489,21.39566,66.17192,33.65545,33.65545,0.4311959,0.33106712,19.199947,1,1,8,2,2,0,0
1780398557.20037,1780398557.19979,52.5152613069214,13.3233774958048,21.43502,66.21128,33.65545,33.65545,0.42964774,0.33114278,19.199947,1,1,8,2,2,0,0
1780398557.40068,1780398557.4003,52.5152613192846,13.3233773420815,21.473967,66.25023,33.65545,33.65545,0.4281228,0.33130512,19.199947,1,1,8,2,2,0,0
1780398557.60121,1780398557.6008,52.5152612716987,13.3233772376115,21.507902,66.284164,33.65545,33.65545,0.42693675,0.33010888,19.199947,1,1,8,2,2,0,0
1780398557.80184,1780398557.80131,52.5152612703307,13.323377054211,21.535614,66.311874,33.65545,33.65545,0.4261063,0.33048725,19.199947,1,1,8,2,2,0,0
1780398558.00216,1780398558.00182,52.5152612507556,13.323376920778,21.561476,66.33774,33.65545,33.65545,0.42541876,0.33092916,19.199947,1,1,8,2,2,0,0
1780398558.20273,1780398558.20233,52.5152612718465,13.3233768037239,21.58795,66.36421,33.65545,33.65545,0.42472732,0.3313917,19.199947,1,1,8,2,2,0,0
1780398558.40317,1780398558.40283,52.5152612369501,13.3233765782161,21.610853,66.387115,33.65545,33.65545,0.42401472,0.3303677,19.199947,1,1,8,2,2,0,0
1780398558.60374,1780398558.60334,52.5152612596172,13.3233763709068,21.6412,66.41746,33.65545,33.65545,0.42328143,0.33072555,19.199947,1,1,8,2,2,0,0
1780398558.80438,1780398558.80385,52.5152613131289,13.3233761650476,21.66694,66.4432,33.65545,33.65545,0.41807926,0.32891923,19.199947,1,1,8,2,2,0,0
1780398559.00491,1780398559.00436,52.5152613046118,13.3233759406887,21.69429,66.47055,33.65545,33.65545,0.4172098,0.3277816,19.199947,1,1,8,2,2,0,0
1780398559.20551,1780398559.20486,52.5152613380218,13.3233757065509,21.718447,66.494705,33.65545,33.65545,0.4163156,0.3280878,19.199947,1,1,8,2,2,0,0
1780398559.40593,1780398559.40537,52.5152613789574,13.3233754736791,21.746195,66.52245,33.65545,33.65545,0.415472,0.3284052,19.199947,1,1,8,2,2,0,0
1780398559.60643,1780398559.60588,52.5152614541346,13.3233752284839,21.768372,66.54463,33.65545,33.65545,0.41470405,0.32730258,19.199947,1,1,8,2,2,0,0
1780398559.80692,1780398559.80639,52.5152615494135,13.3233749761564,21.790407,66.566666,33.65545,33.65545,0.41387835,0.32763192,19.199947,1,1,8,2,2,0,0
1780398560.00748,1780398560.00689,52.5152616883911,13.32337468068,21.816946,66.59321,33.65545,33.65545,0.41282904,0.32796815,19.199947,1,1,8,2,2,0,0
1780398560.19801,1780398560.19738,52.5152617738274,13.3233743836226,21.841682,66.61794,33.65545,33.65545,0.4159316,0.3286311,19.199947,1,1,8,2,2,0,0
1780398560.39824,1780398560.39788,52.5152618181416,13.3233740669036,21.862246,66.638504,33.65545,33.65545,0.41496882,0.3291087,19.199947,1,1,8,2,2,0,0
1780398560.60899,1780398560.60842,52.5152618838604,13.3233737106737,21.885284,66.661545,33.65545,33.65545,0.4108713,0.32820213,19.199947,1,1,8,2,2,0,0
1780398560.80953,1780398560.80892,52.515261932591,13.3233734230961,21.904272,66.680534,33.65545,33.65545,0.41084063,0.32753184,19.199947,1,1,8,2,2,0,0
1780398560.99975,1780398560.9994,52.5152619454008,13.3233731243134,21.91765,66.69391,33.65545,33.65545,0.41440305,0.32977855,19.199947,1,1,8,2,2,0,0
1780398561.20025,1780398561.19991,52.5152620232305,13.3233728382386,21.935719,66.711975,33.65545,33.65545,0.4135212,0.3303019,19.199947,1,1,8,2,2,0,0
1780398561.401,1780398561.40042,52.5152620541642,13.3233724715658,21.953127,66.729385,33.65545,33.65545,0.4122114,0.330689,19.199947,1,1,8,2,2,0,0
1780398561.60127,1780398561.60093,52.51526211519,13.3233720535568,21.976324,66.75259,33.65545,33.65545,0.4105853,0.32946318,19.199947,1,1,8,2,2,0,0
1780398561.80177,1780398561.80143,52.5152621957057,13.3233716034092,22.001062,66.77732,33.65545,33.65545,0.4088228,0.3296058,19.199947,1,1,8,2,2,0,0
1780398562.00247,1780398562.00194,52.5152624024262,13.3233712201812,22.03194,66.8082,33.65545,33.65545,0.40696174,0.3297037,19.199947,1,1,8,2,2,0,0
1780398562.20284,1780398562.20245,52.515262596969,13.3233708173778,22.058517,66.83478,33.65545,33.65545,0.40504467,0.32834104,19.199947,1,1,8,2,2,0,0
1780398562.40334,1780398562.40296,52.5152628048479,13.3233704170437,22.086391,66.862656,33.65545,33.65545,0.40337873,0.32850695,19.199947,1,1,8,2,2,0,0
1780398562.60386,1780398562.60346,52.5152630332959,13.323369949209,22.11143,66.88769,33.65545,33.65545,0.4021678,0.3288347,19.199947,1,1,8,2,2,0,0
1780398562.80451,1780398562.80397,52.5152632525359,13.3233695735683,22.135252,66.911514,33.65545,33.65545,0.39677328,0.32582906,19.199947,1,1,8,2,2,0,0
1780398563.00501,1780398563.00448,52.5152634453808,13.3233691484611,22.155243,66.9315,33.65545,33.65545,0.3957928,0.3262713,19.199947,1,1,8,2,2,0,0
1780398563.20555,1780398563.20499,52.5152636351861,13.3233687016546,22.179575,66.95583,33.65545,33.65545,0.39452204,0.32663035,19.199947,1,1,8,2,2,0,0
1780398563.40608,1780398563.40549,52.5152638979014,13.3233683611778,22.207062,66.98332,33.65545,33.65545,0.39304936,0.3254936,19.199947,1,1,8,2,2,0,0
1780398563.60662,1780398563.606,52.5152641592349,13.3233678489354,22.231009,67.00727,33.65545,33.65545,0.39151663,0.325689,19.199947,1,1,8,2,2,0,0
1780398563.8071,1780398563.80651,52.5152644177972,13.3233673168579,22.258785,67.03505,33.65545,33.65545,0.39021882,0.3259145,19.199947,1,1,8,2,2,0,0
1780398564.00766,1780398564.00702,52.5152646563584,13.3233668027714,22.285833,67.062096,33.65545,33.65545,0.38931865,0.32479677,19.199947,1,1,8,2,2,0,0
1780398564.20806,1780398564.20752,52.5152648695608,13.3233663081485,22.315838,67.0921,33.65545,33.65545,0.38912368,0.32527882,19.199947,1,1,8,2,2,0,0
1780398564.39854,1780398564.39801,52.5152650158979,13.3233658440765,22.340628,67.11689,33.65545,33.65545,0.39332926,0.3276174,19.199947,1,1,8,2,2,0,0
1780398564.59888,1780398564.59851,52.5152651502002,13.3233655568355,22.362148,67.13841,33.65545,33.65545,0.3949466,0.32872877,19.199947,1,1,8,2,2,0,0
1780398564.80959,1780398564.80905,52.515265238008,13.3233652931549,22.377703,67.15396,33.65545,33.65545,0.39458284,0.32739738,19.199947,1,1,8,2,2,0,0
1780398565.00005,1780398564.99953,52.5152652253605,13.3233651321685,22.389256,67.16551,33.65545,33.65545,0.39974555,0.3299895,19.199947,1,1,8,2,2,0,0
1780398565.20037,1780398565.20004,52.5152651916185,13.3233649893537,22.40064,67.1769,33.65545,33.65545,0.40198782,0.3311406,19.199947,1,1,8,2,2,0,0
1780398565.40095,1780398565.40054,52.5152651666936,13.3233648649045,22.413355,67.18961,33.65545,33.65545,0.40377566,0.3305852,19.199947,1,1,8,2,2,0,0
1780398565.60168,1780398565.60105,52.5152650826071,13.3233646333429,22.426527,67.20279,33.65545,33.65545,0.40493414,0.33116016,19.199947,1,1,8,2,2,0,0
1780398565.8019,1780398565.80156,52.5152650328953,13.3233644189043,22.454397,67.23066,33.65545,33.65545,0.40582657,0.33158287,19.199947,1,1,8,2,2,0,0
1780398566.00244,1780398566.00207,52.5152649233774,13.3233642442146,22.480585,67.25684,33.65545,33.65545,0.40662128,0.33045873,19.199947,1,1,8,2,2,0,0
1780398566.2031,1780398566.20257,52.5152646908302,13.3233640214183,22.512983,67.289246,33.65545,33.65545,0.40732554,0.33073995,19.199947,1,1,8,2,2,0,0
1780398566.40342,1780398566.40308,52.5152646800544,13.323363802816,22.544445,67.32071,33.65545,33.65545,0.40783745,0.33103627,19.199947,1,1,8,2,2,0,0
1780398566.60401,1780398566.60359,52.5152645985441,13.323363623815,22.589254,67.36552,33.65545,33.65545,0.4079863,0.32993603,19.199947,1,1,8,2,2,0,0
1780398566.80464,1780398566.8041,52.5152644235309,13.3233634176282,22.628456,67.40472,33.65545,33.65545,0.4030259,0.32827434,19.199947,1,1,8,2,2,0,0
1780398567.00517,1780398567.0046,52.5152641004904,13.3233631341717,22.653881,67.430145,33.65545,33.65545,0.40235072,0.32863334,19.199947,1,1,8,2,2,0,0
1780398567.20565,1780398567.20511,52.5152637522446,13.3233628704684,22.68763,67.46389,33.65545,33.65545,0.40167665,0.3289509,19.199947,1,1,8,2,2,0,0
1780398567.40615,1780398567.40562,52.5152634370064,13.3233626462786,22.731518,67.50778,33.65545,33.65545,0.40102312,0.32782266,19.199947,1,1,8,2,2,0,0
1780398567.60668,1780398567.60613,52.5152632089366,13.3233622993962,22.766556,67.542816,33.65545,33.65545,0.4003794,0.3281203,19.199947,1,1,8,2,2,0,0
1780398567.80722,1780398567.80663,52.5152629473105,13.3233619950016,22.801487,67.57774,33.65545,33.65545,0.39984146,0.32844475,19.199947,1,1,8,2,2,0,0
1780398568.00772,1780398568.00714,52.5152627479471,13.3233617779183,22.844038,67.6203,33.65545,33.65545,0.40026495,0.32781026,19.199947,1,1,8,2,2,0,0
1780398568.20821,1780398568.20765,52.5152626073969,13.3233615976724,22.890934,67.66719,33.65545,33.65545,0.40078858,0.328645,19.199947,1,1,8,2,2,0,0
1780398568.39848,1780398568.39813,52.5152624378073,13.3233613371746,22.927076,67.70334,33.65545,33.65545,0.40493625,0.33097923,19.199947,1,1,8,2,2,0,0
1780398568.59923,1780398568.59864,52.5152624345678,13.3233610806258,22.962757,67.73901,33.65545,33.65545,0.40544313,0.33045632,19.199947,1,1,8,2,2,0,0
1780398568.79954,1780398568.79914,52.5152623639953,13.3233609324913,22.991646,67.76791,33.65545,33.65545,0.4060925,0.33158338,19.199947,1,1,8,2,2,0,0
1780398569,1780398568.99965,52.515262215622,13.3233607262308,23.011726,67.78799,33.65545,33.65545,0.40627617,0.33261117,19.199947,1,1,8,2,2,0,0
1780398569.20069,1780398569.20016,52.5152619137722,13.323360627598,23.040035,67.8163,33.65545,33.65545,0.40549865,0.3332935,19.199947,1,1,8,2,2,0,0
1780398569.40101,1780398569.40067,52.5152616377322,13.3233605106957,23.070414,67.84667,33.65545,33.65545,0.40469864,0.33234718,19.199947,1,1,8,2,2,0,0
1780398569.60153,1780398569.60117,52.515261537458,13.3233604227155,23.099577,67.87584,33.65545,33.65545,0.4038552,0.33273634,19.199947,1,1,8,2,2,0,0
1780398569.80224,1780398569.80168,52.5152615336253,13.3233602034991,23.134974,67.91123,33.65545,33.65545,0.40287203,0.3330493,19.199947,1,1,8,2,2,0,0
1780398570.00254,1780398570.00219,52.5152615088269,13.3233601151578,23.174435,67.9507,33.65545,33.65545,0.40170363,0.3318377,19.199947,1,1,8,2,2,0,0
1780398570.20305,1780398570.2027,52.5152613838496,13.3233600274134,23.217144,67.99341,33.65545,33.65545,0.40032387,0.3320819,19.199947,1,1,8,2,2,0,0
1780398570.40378,1780398570.4032,52.5152612448027,13.3233599097516,23.25518,68.03144,33.65545,33.65545,0.39895657,0.33233377,19.199947,1,1,8,2,2,0,0
1780398570.60425,1780398570.60371,52.5152612322632,13.3233599210801,23.296135,68.072395,33.65545,33.65545,0.3930151,0.3289497,19.199947,1,1,8,2,2,0,0
1780398570.80476,1780398570.80422,52.5152610486365,13.3233598571862,23.343687,68.11995,33.65545,33.65545,0.39222544,0.32918897,19.199947,1,1,8,2,2,0,0
1780398571.00532,1780398571.00473,52.5152610703281,13.3233599040397,23.382502,68.15876,33.65545,33.65545,0.39172065,0.32942864,19.199947,1,1,8,2,2,0,0
1780398571.20578,1780398571.20523,52.5152610732323,13.323359998922,23.417519,68.19378,33.65545,33.65545,0.3914692,0.32825637,19.199947,1,1,8,2,2,0,0
1780398571.40628,1780398571.40574,52.515261042644,13.3233600888466,23.448406,68.22467,33.65545,33.65545,0.3914258,0.32853815,19.199947,1,1,8,2,2,0,0
1780398571.60684,1780398571.60625,52.5152610386967,13.3233601555019,23.480967,68.257225,33.65545,33.65545,0.3915205,0.3288296,19.199947,1,1,8,2,2,0,0
1780398571.80736,1780398571.80676,52.5152610371877,13.3233602239103,23.510866,68.287125,33.65545,33.65545,0.39158764,0.32770485,19.199947,1,1,8,2,2,0,0
1780398572.00794,1780398572.00726,52.5152611062122,13.323360266171,23.545376,68.32164,33.65545,33.65545,0.3915685,0.32801685,19.199947,1,1,8,2,2,0,0
1780398572.20831,1780398572.20777,52.5152610736189,13.3233603085217,23.582554,68.35881,33.65545,33.65545,0.39146474,0.32832283,19.199947,1,1,8,2,2,0,0
1780398572.3986,1780398572.39825,52.5152611257941,13.3233604072651,23.613136,68.3894,33.65545,33.65545,0.39527386,0.33039463,19.199947,1,1,8,2,2,0,0
1780398572.5991,1780398572.59876,52.5152611519089,13.3233605365956,23.640825,68.41708,33.65545,33.65545,0.39513057,0.32924518,19.199947,1,1,8,2,2,0,0
1780398572.79979,1780398572.79927,52.5152612748996,13.3233606168819,23.667604,68.44386,33.65545,33.65545,0.39497608,0.32954752,19.199947,1,1,8,2,2,0,0
1780398573.00016,1780398572.99978,52.5152613607182,13.3233606882431,23.694511,68.47077,33.65545,33.65545,0.39479256,0.32986903,19.199947,1,1,8,2,2,0,0
1780398573.20065,1780398573.20028,52.5152614656741,13.3233607170384,23.722004,68.49826,33.65545,33.65545,0.39455268,0.32877183,19.199947,1,1,8,2,2,0,0
1780398573.40135,1780398573.40079,52.5152616491326,13.3233607703019,23.7489,68.52516,33.65545,33.65545,0.39430594,0.32913685,19.199947,1,1,8,2,2,0,0
1780398573.60165,1780398573.6013,52.5152617969387,13.3233608063367,23.773254,68.549515,33.65545,33.65545,0.39418155,0.32950002,19.199947,1,1,8,2,2,0,0
1780398573.80216,1780398573.80181,52.5152619012114,13.3233608515964,23.795084,68.57134,33.65545,33.65545,0.39419508,0.32847327,19.199947,1,1,8,2,2,0,0
1780398574.00269,1780398574.00231,52.5152621628252,13.3233609306423,23.81385,68.59011,33.65545,33.65545,0.39451084,0.32902986,19.199947,1,1,8,2,2,0,0
1780398574.20317,1780398574.20282,52.5152623071551,13.3233609474357,23.832174,68.60844,33.65545,33.65545,0.39521956,0.32976657,19.199947,1,1,8,2,2,0,0
1780398574.40374,1780398574.40333,52.5152623892319,13.3233609135103,23.848352,68.62461,33.65545,33.65545,0.39601457,0.32909432,19.199947,1,1,8,2,2,0,0
1780398574.60438,1780398574.60384,52.5152626728069,13.3233609416161,23.860828,68.637085,33.65545,33.65545,0.39212668,0.32765982,19.199947,1,1,8,2,2,0,0
1780398574.80491,1780398574.80434,52.5152629303681,13.3233609015035,23.877386,68.65365,33.65545,33.65545,0.39232966,0.32811722,19.199947,1,1,8,2,2,0,0
1780398575.00545,1780398575.00485,52.5152631999326,13.3233608825813,23.891766,68.66803,33.65545,33.65545,0.3926785,0.32707056,19.199947,1,1,8,2,2,0,0
1780398575.20595,1780398575.20536,52.5152635232451,13.323360901176,23.909834,68.6861,33.65545,33.65545,0.39305818,0.32741788,19.199947,1,1,8,2,2,0,0
1780398575.40642,1780398575.40587,52.5152637917608,13.3233609076688,23.926634,68.702896,33.65545,33.65545,0.3933627,0.32774493,19.199947,1,1,8,2,2,0,0
1780398575.60692,1780398575.60637,52.5152639708814,13.3233608873911,23.947508,68.72377,33.65545,33.65545,0.39353818,0.32803702,19.199947,1,1,8,2,2,0,0
1780398575.79738,1780398575.79686,52.5152640578355,13.3233609148622,23.962328,68.73859,33.65545,33.65545,0.39748377,0.3286733,19.199947,1,1,8,2,2,0,0
1780398576.00799,1780398576.00739,52.5152642125018,13.3233609982322,23.979816,68.75607,33.65545,33.65545,0.3933296,0.32714587,19.199947,1,1,8,2,2,0,0
1780398576.20848,1780398576.2079,52.5152643392309,13.323360841516,23.994423,68.77068,33.65545,33.65545,0.39374176,0.32774854,19.199947,1,1,8,2,2,0,0
1780398576.409,1780398576.4084,52.5152645816764,13.3233608420425,24.01428,68.79054,33.65545,33.65545,0.39409447,0.32663995,19.199947,1,1,8,2,2,0,0
1780398576.59923,1780398576.59889,52.5152648513157,13.3233610905653,24.022062,68.798325,33.65545,33.65545,0.39854696,0.32874253,19.199947,1,1,8,2,2,0,0
1780398576.79974,1780398576.79939,52.5152648168631,13.3233611271768,24.022402,68.79866,33.65545,33.65545,0.40105614,0.32978323,19.199947,1,1,8,2,2,0,0
1780398577.00046,1780398576.9999,52.5152646881381,13.3233610680211,24.032537,68.8088,33.65545,33.65545,0.40542626,0.3301353,19.199947,1,1,8,2,2,0,0
1780398577.20078,1780398577.20041,52.5152648294074,13.3233611851561,24.04798,68.82424,33.65545,33.65545,0.41013318,0.3319823,19.199947,1,1,8,2,2,0,0
1780398577.40126,1780398577.40092,52.5152646944325,13.3233612242876,24.063278,68.83954,33.65545,33.65545,0.4124357,0.33280957,19.199947,1,1,8,2,2,0,0
1780398577.60198,1780398577.60142,52.5152644923383,13.3233610960283,24.077847,68.85411,33.65545,33.65545,0.41570807,0.33250737,19.199947,1,1,8,2,2,0,0
1780398577.80227,1780398577.80193,52.5152643593135,13.3233610004524,24.07813,68.85439,33.65545,33.65545,0.41862482,0.33362573,19.199947,1,1,8,2,2,0,0
1780398578.00282,1780398578.00244,52.5152640673583,13.3233608854419,24.068602,68.844864,33.65545,33.65545,0.42145786,0.33473852,19.199947,1,1,8,2,2,0,0
1780398578.20328,1780398578.20295,52.5152640279349,13.3233609111568,24.058384,68.83464,33.65545,33.65545,0.42404768,0.33575568,19.199947,1,1,8,2,2,0,0
1780398578.40391,1780398578.40345,52.5152642014281,13.3233610223947,24.036121,68.81238,33.65545,33.65545,0.4271136,0.33556464,19.199947,1,1,8,2,2,0,0
1780398578.6045,1780398578.60396,52.5152641820102,13.3233610655013,24.024788,68.80105,33.65545,33.65545,0.42839104,0.33588526,19.199947,1,1,8,2,2,0,0
1780398578.805,1780398578.80447,52.5152640917597,13.323361065284,24.027523,68.80379,33.65545,33.65545,0.43468937,0.3387373,19.199947,1,1,8,2,2,0,0
1780398579.00552,1780398579.00498,52.515264063282,13.3233611355916,24.01666,68.79292,33.65545,33.65545,0.4401213,0.33937198,19.199947,1,1,8,2,2,0,0
1780398579.20602,1780398579.20548,52.515264061454,13.3233612151771,24.013271,68.789536,33.65545,33.65545,0.4441645,0.34076247,19.199947,1,1,8,2,2,0,0
1780398579.4066,1780398579.40599,52.5152640260559,13.3233611966097,24.004309,68.78057,33.65545,33.65545,0.4477707,0.34175202,19.199947,1,1,8,2,2,0,0
1780398579.60708,1780398579.6065,52.5152638990261,13.3233611058547,23.992065,68.768326,33.65545,33.65545,0.45444125,0.34222233,19.199947,1,1,8,2,2,0,0
1780398579.8076,1780398579.80701,52.5152637350916,13.3233610834705,23.976995,68.75326,33.65545,33.65545,0.46145663,0.34437358,19.199947,1,1,8,2,2,0,0
1780398579.99802,1780398579.99749,52.515263726218,13.3233610740666,23.964916,68.74118,33.65545,33.65545,0.4703241,0.34756243,19.199947,1,1,8,2,2,0,0
1780398580.20862,1780398580.20802,52.5152636447098,13.3233610762354,23.951042,68.7273,33.65545,33.65545,0.47664404,0.3468832,19.199947,1,1,8,2,2,0,0
1780398580.40911,1780398580.40853,52.5152636356861,13.3233610548461,23.935358,68.71162,33.65545,33.65545,0.48106208,0.3478577,19.199947,1,1,8,2,2,0,0
1780398580.59962,1780398580.59901,52.5152636995586,13.3233610747105,23.922054,68.69832,33.65545,33.65545,0.49080452,0.3511341,19.199947,1,1,8,2,2,0,0
1780398580.79986,1780398580.79952,52.5152637518716,13.3233611050071,23.906403,68.68266,33.65545,33.65545,0.49922284,0.35336253,19.199947,1,1,8,2,2,0,0
1780398581.00039,1780398581.00003,52.5152638056217,13.323361136046,23.890572,68.66683,33.65545,33.65545,0.5072285,0.35365358,19.199947,1,1,8,2,2,0,0
1780398581.20109,1780398581.20054,52.5152639130772,13.3233611353015,23.87497,68.65123,33.65545,33.65545,0.51539165,0.35570478,19.199947,1,1,8,2,2,0,0
1780398581.40138,1780398581.40104,52.5152640547836,13.3233611552303,23.860174,68.63644,33.65545,33.65545,0.5239089,0.35786784,19.199947,1,1,8,2,2,0,0
1780398581.6019,1780398581.60155,52.5152640523035,13.3233611867823,23.839006,68.615265,33.65545,33.65545,0.5333574,0.35842508,19.199947,1,1,8,2,2,0,0
1780398581.80244,1780398581.80206,52.5152641830314,13.3233611444409,23.827488,68.603745,33.65545,33.65545,0.5417155,0.36075482,19.199947,1,1,8,2,2,0,0
1780398582.00291,1780398582.00257,52.5152642070004,13.3233611374104,23.810816,68.587074,33.65545,33.65545,0.55413675,0.36401853,19.199947,1,1,8,2,2,0,0
1780398582.20364,1780398582.20307,52.5152643952825,13.3233611672975,23.79558,68.57184,33.65545,33.65545,0.5542809,0.36224943,19.199947,1,1,8,2,2,0,0
1780398582.40414,1780398582.40358,52.5152646660123,13.323361203563,23.782213,68.55847,33.65545,33.65545,0.5505403,0.3622673,19.199947,1,1,8,2,2,0,0
1780398582.6047,1780398582.60409,52.5152648811133,13.3233612572133,23.767174,68.543434,33.65545,33.65545,0.55956775,0.365427,19.199947,1,1,8,2,2,0,0
1780398582.8052,1780398582.8046,52.5152650077446,13.3233612396185,23.755577,68.53184,33.65545,33.65545,0.5626985,0.3652103,19.199947,1,1,8,2,2,0,0
1780398583.00565,1780398583.0051,52.5152649672874,13.3233612775698,23.738241,68.5145,33.65545,33.65545,0.5711701,0.36803842,19.199947,1,1,8,2,2,0,0
1780398583.20615,1780398583.20561,52.5152649284701,13.3233613161333,23.72156,68.49782,33.65545,33.65545,0.57794493,0.37024423,19.199947,1,1,8,2,2,0,0
1780398583.4067,1780398583.40612,52.5152649435175,13.323361352972,23.71121,68.48747,33.65545,33.65545,0.5853311,0.37036705,19.199947,1,1,8,2,2,0,0
1780398583.60718,1780398583.60663,52.5152649387058,13.3233613510851,23.698763,68.47502,33.65545,33.65545,0.59560895,0.3730684,19.199947,1,1,8,2,2,0,0
1780398583.8078,1780398583.80713,52.5152649808025,13.3233613697826,23.688452,68.464714,33.65545,33.65545,0.6062466,0.37600458,19.199947,1,1,8,2,2,0,0
1780398583.99795,1780398583.99762,52.5152650381257,13.3233613934327,23.682432,68.458694,33.65545,33.65545,0.61904997,0.37993342,19.199947,1,1,8,2,2,0,0
1780398584.1987,1780398584.19812,52.5152651858302,13.3233614595189,23.677685,68.45395,33.65545,33.65545,0.62881386,0.3808244,19.199947,1,1,8,2,2,0,0
1780398584.40924,1780398584.40866,52.5152653572004,13.3233615179745,23.67313,68.44939,33.65545,33.65545,0.6247031,0.38097253,19.199947,1,1,8,2,2,0,0
1780398584.5995,1780398584.59914,52.5152653487617,13.3233615177188,23.669878,68.44614,33.65545,33.65545,0.63665193,0.38461375,19.199947,1,1,8,2,2,0,0
